index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,382.92,0,0.0,0,-1,382.92,-1
6,6,61.771,118.701,1,0.5,1,6,43.75,4
14,14,74.771,166.1125,1,0.4,1,6,83.75,11
15,15,83.521,134.09,1,0.3,1,6,40.0,12
21,21,88.021,197.1075,1,0.5,1,6,112.5,11
24,24,106.3766,204.991,1,0.5,1,6,82.1444,11
28,28,125.521,164.346,1,0.4,1,6,10.0,11
34,34,134.271,233.9635,1,0.4,1,6,81.25,4
35,35,138.271,218.8695,1,0.2,1,6,66.25,12
36,36,147.271,195.906,1,0.3,1,6,46.25,11
41,41,180.521,213.1115,1,0.5,1,6,10.0,4
48,48,220.771,266.826,1,0.4,1,6,53.75,4
51,51,225.521,268.822,1,0.6,1,6,35.0,12
53,53,231.021,271.938,1,0.6,1,6,17.5,11
67,67,262.271,304.547,1,0.5,1,6,16.25,12
71,71,274.021,330.095,1,0.3,1,6,32.5,11
76,76,283.771,346.2285,1,0.6,1,6,48.75,12
80,80,311.271,348.476,1,0.5,1,6,11.25,4
86,86,106.521,136.521,-1,-0.5,1,6,43.75,4
94,94,159.521,189.521,-1,-0.4,1,6,83.75,11
95,95,124.521,154.521,-1,-0.3,1,6,40.0,12
101,101,201.521,231.521,-1,-0.5,1,6,112.5,11
104,104,189.521,219.521,-1,-0.5,1,6,82.1444,11
108,108,136.521,166.521,-1,-0.4,1,6,10.0,11
114,114,216.521,246.521,-1,-0.4,1,6,81.25,4
115,115,205.521,235.521,-1,-0.2,1,6,66.25,12
116,116,194.521,224.521,-1,-0.3,1,6,46.25,11
121,121,191.521,221.521,-1,-0.5,1,6,10.0,4
128,128,275.521,305.521,-1,-0.4,1,6,53.75,4
131,131,261.521,291.521,-1,-0.6,1,6,35.0,12
133,133,249.521,279.521,-1,-0.6,1,6,17.5,11
147,147,279.521,309.521,-1,-0.5,1,6,16.25,12
151,151,307.521,337.521,-1,-0.3,1,6,32.5,11
156,156,333.521,363.521,-1,-0.6,1,6,48.75,12
160,160,323.521,353.521,-1,-0.5,1,6,11.25,4
161,161,0.0,382.92,0,0.0,0,-1,382.92,-1
