index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,382.92,0,0.0,0,-1,382.92,-1
1,1,41.021,106.376,1,0.5,1,6,52.5,0
2,2,28.771,147.7195,1,0.3,1,6,118.75,1
5,5,54.271,133.9555,1,0.3,1,6,71.25,1
7,7,57.771,131.861,1,0.3,1,6,88.75,5
8,8,72.271,122.1675,1,0.3,1,6,41.25,6
14,14,74.771,166.1125,1,0.4,1,6,83.75,11
17,17,88.021,155.1045,1,0.5,1,6,47.5,14
19,19,93.771,141.87,1,0.4,1,6,38.75,15
21,21,88.021,197.1075,1,0.5,1,6,112.5,11
23,23,114.021,149.1745,1,0.4,1,6,12.5,0
24,24,106.3766,204.991,1,0.5,1,6,82.1444,11
25,25,101.521,201.8785,1,0.3,1,6,90.0,5
28,28,125.521,164.346,1,0.4,1,6,10.0,11
29,29,129.771,169.3575,1,0.4,1,6,28.75,5
36,36,147.271,195.906,1,0.3,1,6,46.25,11
37,37,161.521,203.9525,1,0.5,1,6,20.0,6
38,38,155.771,229.5225,1,0.3,1,6,58.75,15
39,39,172.271,209.5945,1,0.4,1,6,21.25,1
40,40,178.021,212.4845,1,0.5,1,6,17.5,14
43,43,194.271,277.336,1,0.5,1,6,56.25,14
45,45,195.021,258.965,1,0.3,1,6,72.5,0
50,50,228.521,267.615,1,0.6,1,6,20.0,6
53,53,231.021,271.938,1,0.6,1,6,17.5,11
54,54,226.271,288.965,1,0.4,1,6,51.25,15
55,55,222.271,316.4775,1,0.6,1,6,86.25,1
59,59,235.021,319.9535,1,0.5,1,6,67.5,6
63,63,243.771,317.226,1,0.4,1,6,83.75,5
65,65,252.771,327.2475,1,0.6,1,6,53.75,14
70,70,275.771,321.312,1,0.6,1,6,23.75,5
71,71,274.021,330.095,1,0.3,1,6,32.5,11
77,77,292.271,334.491,1,0.5,1,6,21.25,0
79,79,307.271,338.3585,1,0.6,1,6,16.25,15
81,81,94.521,124.521,-1,-0.5,1,6,52.5,0
82,82,148.521,178.521,-1,-0.3,1,6,118.75,1
85,85,126.521,156.521,-1,-0.3,1,6,71.25,1
87,87,147.521,177.521,-1,-0.3,1,6,88.75,5
88,88,114.521,144.521,-1,-0.3,1,6,41.25,6
94,94,159.521,189.521,-1,-0.4,1,6,83.75,11
97,97,136.521,166.521,-1,-0.5,1,6,47.5,14
99,99,133.521,163.521,-1,-0.4,1,6,38.75,15
101,101,201.521,231.521,-1,-0.5,1,6,112.5,11
103,103,127.521,157.521,-1,-0.4,1,6,12.5,0
104,104,189.521,219.521,-1,-0.5,1,6,82.1444,11
105,105,192.521,222.521,-1,-0.3,1,6,90.0,5
108,108,136.521,166.521,-1,-0.4,1,6,10.0,11
109,109,159.521,189.521,-1,-0.4,1,6,28.75,5
116,116,194.521,224.521,-1,-0.3,1,6,46.25,11
117,117,182.521,212.521,-1,-0.5,1,6,20.0,6
118,118,215.521,245.521,-1,-0.3,1,6,58.75,15
119,119,194.521,224.521,-1,-0.4,1,6,21.25,1
120,120,196.521,226.521,-1,-0.5,1,6,17.5,14
123,123,251.521,281.521,-1,-0.5,1,6,56.25,14
125,125,268.521,298.521,-1,-0.3,1,6,72.5,0
130,130,249.521,279.521,-1,-0.6,1,6,20.0,6
133,133,249.521,279.521,-1,-0.6,1,6,17.5,11
134,134,278.521,308.521,-1,-0.4,1,6,51.25,15
135,135,309.521,339.521,-1,-0.6,1,6,86.25,1
139,139,303.521,333.521,-1,-0.5,1,6,67.5,6
143,143,328.521,358.521,-1,-0.4,1,6,83.75,5
145,145,307.521,337.521,-1,-0.6,1,6,53.75,14
150,150,300.521,330.521,-1,-0.6,1,6,23.75,5
151,151,307.521,337.521,-1,-0.3,1,6,32.5,11
157,157,314.521,344.521,-1,-0.5,1,6,21.25,0
159,159,324.521,354.521,-1,-0.6,1,6,16.25,15
161,161,0.0,382.92,0,0.0,0,-1,382.92,-1
