index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,412.521,0,0.0,0,-1,412.521,-1
1,1,41.021,136.376,1,0.5,1,6,52.5,0
6,6,61.771,148.701,1,0.5,1,6,43.75,4
7,7,57.771,161.861,1,0.3,1,6,88.75,5
8,8,72.271,152.1675,1,0.3,1,6,41.25,6
11,11,61.021,227.606,1,0.3,1,6,132.5,8
14,14,74.771,196.1125,1,0.4,1,6,83.75,11
15,15,83.521,164.09,1,0.3,1,6,40.0,12
17,17,88.021,185.1045,1,0.5,1,6,47.5,14
21,21,88.021,227.1075,1,0.5,1,6,112.5,11
22,22,106.521,164.3035,1,0.5,1,6,30.0,8
23,23,114.021,179.1745,1,0.4,1,6,12.5,0
24,24,106.3766,234.991,1,0.5,1,6,82.1444,11
25,25,101.521,231.8785,1,0.3,1,6,90.0,5
28,28,125.521,194.346,1,0.4,1,6,10.0,11
29,29,129.771,199.3575,1,0.4,1,6,28.75,5
34,34,134.271,263.9635,1,0.4,1,6,81.25,4
35,35,138.271,248.8695,1,0.2,1,6,66.25,12
36,36,147.271,225.906,1,0.3,1,6,46.25,11
37,37,161.521,233.9525,1,0.5,1,6,20.0,6
40,40,178.021,242.4845,1,0.5,1,6,17.5,14
41,41,180.521,243.1115,1,0.5,1,6,10.0,4
43,43,194.271,307.336,1,0.5,1,6,56.25,14
45,45,195.021,288.965,1,0.3,1,6,72.5,0
48,48,220.771,296.826,1,0.4,1,6,53.75,4
49,49,228.021,287.297,1,0.3,1,6,17.5,8
50,50,228.521,297.615,1,0.6,1,6,20.0,6
51,51,225.521,298.822,1,0.6,1,6,35.0,12
53,53,231.021,301.938,1,0.6,1,6,17.5,11
59,59,235.021,349.9535,1,0.5,1,6,67.5,6
63,63,243.771,347.226,1,0.4,1,6,83.75,5
65,65,252.771,357.2475,1,0.6,1,6,53.75,14
66,66,259.271,334.5585,1,0.5,1,6,26.25,8
67,67,262.271,334.547,1,0.5,1,6,16.25,12
70,70,275.771,351.312,1,0.6,1,6,23.75,5
71,71,274.021,360.095,1,0.3,1,6,32.5,11
76,76,283.771,376.2285,1,0.6,1,6,48.75,12
77,77,292.271,364.491,1,0.5,1,6,21.25,0
78,78,290.271,374.626,1,0.6,1,6,56.25,8
80,80,311.271,378.476,1,0.5,1,6,11.25,4
81,81,94.521,154.521,-1,-0.5,1,6,52.5,0
86,86,106.521,166.521,-1,-0.5,1,6,43.75,4
87,87,147.521,207.521,-1,-0.3,1,6,88.75,5
88,88,114.521,174.521,-1,-0.3,1,6,41.25,6
91,91,194.521,254.521,-1,-0.3,1,6,132.5,8
94,94,159.521,219.521,-1,-0.4,1,6,83.75,11
95,95,124.521,184.521,-1,-0.3,1,6,40.0,12
97,97,136.521,196.521,-1,-0.5,1,6,47.5,14
101,101,201.521,261.521,-1,-0.5,1,6,112.5,11
102,102,137.521,197.521,-1,-0.5,1,6,30.0,8
103,103,127.521,187.521,-1,-0.4,1,6,12.5,0
104,104,189.521,249.521,-1,-0.5,1,6,82.1444,11
105,105,192.521,252.521,-1,-0.3,1,6,90.0,5
108,108,136.521,196.521,-1,-0.4,1,6,10.0,11
109,109,159.521,219.521,-1,-0.4,1,6,28.75,5
114,114,216.521,276.521,-1,-0.4,1,6,81.25,4
115,115,205.521,265.521,-1,-0.2,1,6,66.25,12
116,116,194.521,254.521,-1,-0.3,1,6,46.25,11
117,117,182.521,242.521,-1,-0.5,1,6,20.0,6
120,120,196.521,256.521,-1,-0.5,1,6,17.5,14
121,121,191.521,251.521,-1,-0.5,1,6,10.0,4
123,123,251.521,311.521,-1,-0.5,1,6,56.25,14
125,125,268.521,328.521,-1,-0.3,1,6,72.5,0
128,128,275.521,335.521,-1,-0.4,1,6,53.75,4
129,129,246.521,306.521,-1,-0.3,1,6,17.5,8
130,130,249.521,309.521,-1,-0.6,1,6,20.0,6
131,131,261.521,321.521,-1,-0.6,1,6,35.0,12
133,133,249.521,309.521,-1,-0.6,1,6,17.5,11
139,139,303.521,363.521,-1,-0.5,1,6,67.5,6
143,143,328.521,388.521,-1,-0.4,1,6,83.75,5
145,145,307.521,367.521,-1,-0.6,1,6,53.75,14
146,146,286.521,346.521,-1,-0.5,1,6,26.25,8
147,147,279.521,339.521,-1,-0.5,1,6,16.25,12
150,150,300.521,360.521,-1,-0.6,1,6,23.75,5
151,151,307.521,367.521,-1,-0.3,1,6,32.5,11
156,156,333.521,393.521,-1,-0.6,1,6,48.75,12
157,157,314.521,374.521,-1,-0.5,1,6,21.25,0
158,158,347.521,407.521,-1,-0.6,1,6,56.25,8
160,160,323.521,383.521,-1,-0.5,1,6,11.25,4
161,161,0.0,412.521,0,0.0,0,-1,412.521,-1
