index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,412.521,0,0.0,0,-1,412.521,-1
4,4,56.521,141.9875,1,0.4,1,6,45.0,3
6,6,61.771,148.701,1,0.5,1,6,43.75,4
8,8,72.271,152.1675,1,0.3,1,6,41.25,6
9,9,73.021,157.919,1,0.4,1,6,52.5,7
14,14,74.771,196.1125,1,0.4,1,6,83.75,11
17,17,88.021,185.1045,1,0.5,1,6,47.5,14
18,18,76.521,246.0145,1,0.5,1,6,115.0,7
19,19,93.771,171.87,1,0.4,1,6,38.75,15
21,21,88.021,227.1075,1,0.5,1,6,112.5,11
24,24,106.3766,234.991,1,0.5,1,6,82.1444,11
28,28,125.521,194.346,1,0.4,1,6,10.0,11
33,33,134.771,241.5635,1,0.4,1,6,53.75,3
34,34,134.271,263.9635,1,0.4,1,6,81.25,4
36,36,147.271,225.906,1,0.3,1,6,46.25,11
37,37,161.521,233.9525,1,0.5,1,6,20.0,6
38,38,155.771,259.5225,1,0.3,1,6,58.75,15
40,40,178.021,242.4845,1,0.5,1,6,17.5,14
41,41,180.521,243.1115,1,0.5,1,6,10.0,4
43,43,194.271,307.336,1,0.5,1,6,56.25,14
47,47,217.021,315.251,1,0.4,1,6,67.5,7
48,48,220.771,296.826,1,0.4,1,6,53.75,4
50,50,228.521,297.615,1,0.6,1,6,20.0,6
53,53,231.021,301.938,1,0.6,1,6,17.5,11
54,54,226.271,318.965,1,0.4,1,6,51.25,15
59,59,235.021,349.9535,1,0.5,1,6,67.5,6
62,62,255.521,315.637,1,0.5,1,6,10.0,3
65,65,252.771,357.2475,1,0.6,1,6,53.75,14
71,71,274.021,360.095,1,0.3,1,6,32.5,11
74,74,284.271,340.0375,1,0.6,1,6,21.25,3
75,75,288.021,361.211,1,0.6,1,6,17.5,7
79,79,307.271,368.3585,1,0.6,1,6,16.25,15
80,80,311.271,378.476,1,0.5,1,6,11.25,4
84,84,102.521,162.521,-1,-0.4,1,6,45.0,3
86,86,106.521,166.521,-1,-0.5,1,6,43.75,4
88,88,114.521,174.521,-1,-0.3,1,6,41.25,6
89,89,126.521,186.521,-1,-0.4,1,6,52.5,7
94,94,159.521,219.521,-1,-0.4,1,6,83.75,11
97,97,136.521,196.521,-1,-0.5,1,6,47.5,14
98,98,192.521,252.521,-1,-0.5,1,6,115.0,7
99,99,133.521,193.521,-1,-0.4,1,6,38.75,15
101,101,201.521,261.521,-1,-0.5,1,6,112.5,11
104,104,189.521,249.521,-1,-0.5,1,6,82.1444,11
108,108,136.521,196.521,-1,-0.4,1,6,10.0,11
113,113,189.521,249.521,-1,-0.4,1,6,53.75,3
114,114,216.521,276.521,-1,-0.4,1,6,81.25,4
116,116,194.521,254.521,-1,-0.3,1,6,46.25,11
117,117,182.521,242.521,-1,-0.5,1,6,20.0,6
118,118,215.521,275.521,-1,-0.3,1,6,58.75,15
120,120,196.521,256.521,-1,-0.5,1,6,17.5,14
121,121,191.521,251.521,-1,-0.5,1,6,10.0,4
123,123,251.521,311.521,-1,-0.5,1,6,56.25,14
127,127,285.521,345.521,-1,-0.4,1,6,67.5,7
128,128,275.521,335.521,-1,-0.4,1,6,53.75,4
130,130,249.521,309.521,-1,-0.6,1,6,20.0,6
133,133,249.521,309.521,-1,-0.6,1,6,17.5,11
134,134,278.521,338.521,-1,-0.4,1,6,51.25,15
139,139,303.521,363.521,-1,-0.5,1,6,67.5,6
142,142,266.521,326.521,-1,-0.5,1,6,10.0,3
145,145,307.521,367.521,-1,-0.6,1,6,53.75,14
151,151,307.521,367.521,-1,-0.3,1,6,32.5,11
154,154,306.521,366.521,-1,-0.6,1,6,21.25,3
155,155,306.521,366.521,-1,-0.6,1,6,17.5,7
159,159,324.521,384.521,-1,-0.6,1,6,16.25,15
160,160,323.521,383.521,-1,-0.5,1,6,11.25,4
161,161,0.0,412.521,0,0.0,0,-1,412.521,-1
