index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,441.35,0,0.0,0,-1,441.35,-1
6,6,50.35,95.35,1,0.5,1,6,80.0,3
7,7,51.35,96.35,1,0.5,1,6,10.0,4
8,8,52.35,97.35,1,0.5,1,6,57.5,3
9,9,52.35,97.35,1,0.4,1,6,12.5,5
12,12,63.35,108.35,1,0.4,1,6,68.75,7
16,16,75.35,120.35,1,0.5,1,6,52.5,5
17,17,83.35,128.35,1,0.5,1,6,77.5,10
18,18,87.35,132.35,1,0.4,1,6,48.75,4
23,23,113.35,158.35,1,0.5,1,6,10.0,11
24,24,114.35,159.35,1,0.5,1,6,56.25,3
26,26,121.35,166.35,1,0.4,1,6,61.25,10
33,33,134.35,179.35,1,0.4,1,6,33.75,10
34,34,140.35,185.35,1,0.3,1,6,87.5,11
35,35,141.35,186.35,1,0.2,1,6,26.25,11
36,36,148.35,193.35,1,0.5,1,6,105.0,7
37,37,153.35,198.35,1,0.3,1,6,185.0,5
39,39,157.35,202.35,1,0.3,1,6,87.5,4
43,43,170.35,215.35,1,0.2,1,6,63.75,5
45,45,176.35,221.35,1,0.6,1,6,57.5,3
46,46,177.35,222.35,1,0.4,1,6,42.5,7
50,50,184.35,229.35,1,0.3,1,6,168.75,4
62,62,202.35,247.35,1,0.5,1,6,70.0,10
68,68,237.35,282.35,1,0.5,1,6,60.0,11
72,72,252.35,297.35,1,0.6,1,6,45.0,7
76,76,270.35,315.35,1,0.5,1,6,16.25,11
86,86,56.8565,176.35,-1,-0.5,1,6,80.0,3
87,87,59.3525,107.35,-1,-0.5,1,6,10.0,4
88,88,85.534,155.85,-1,-0.5,1,6,57.5,3
89,89,58.7165,110.85,-1,-0.4,1,6,12.5,5
92,92,75.9075,178.1,-1,-0.4,1,6,68.75,7
96,96,93.495,173.85,-1,-0.5,1,6,52.5,5
97,97,108.0325,206.85,-1,-0.5,1,6,77.5,10
98,98,126.045,182.1,-1,-0.4,1,6,48.75,4
103,103,116.5765,169.35,-1,-0.5,1,6,10.0,11
104,104,125.7665,216.6,-1,-0.5,1,6,56.25,3
106,106,140.8235,228.6,-1,-0.4,1,6,61.25,10
113,113,154.5135,214.1,-1,-0.4,1,6,33.75,10
114,114,176.2805,273.85,-1,-0.3,1,6,87.5,11
115,115,157.3485,213.6,-1,-0.2,1,6,26.25,11
116,116,173.671,299.35,-1,-0.5,1,6,105.0,7
117,117,192.906,384.35,-1,-0.3,1,6,185.0,5
119,119,179.9155,290.85,-1,-0.3,1,6,87.5,4
123,123,193.09,280.1,-1,-0.2,1,6,63.75,5
125,125,193.6425,279.85,-1,-0.6,1,6,57.5,3
126,126,205.2325,265.85,-1,-0.4,1,6,42.5,7
130,130,215.1515,399.1,-1,-0.3,1,6,168.75,4
142,142,214.3125,318.35,-1,-0.5,1,6,70.0,10
148,148,251.3865,343.35,-1,-0.5,1,6,60.0,11
152,152,262.6235,343.35,-1,-0.6,1,6,45.0,7
156,156,275.395,332.6,-1,-0.5,1,6,16.25,11
161,161,0.0,441.35,0,0.0,0,-1,441.35,-1
