index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,441.35,0,0.0,0,-1,441.35,-1
1,1,21.35,66.35,1,0.4,1,6,10.0,0
2,2,22.35,67.35,1,0.5,1,6,95.0,1
4,4,39.35,84.35,1,0.4,1,6,58.75,1
5,5,49.35,94.35,1,0.5,1,6,48.75,0
6,6,50.35,95.35,1,0.5,1,6,80.0,3
8,8,52.35,97.35,1,0.5,1,6,57.5,3
11,11,59.35,104.35,1,0.5,1,6,12.5,1
12,12,63.35,108.35,1,0.4,1,6,68.75,7
13,13,65.35,110.35,1,0.5,1,6,10.0,8
14,14,67.35,112.35,1,0.5,1,6,53.75,0
20,20,107.35,152.35,1,0.4,1,6,72.5,8
22,22,113.35,158.35,1,0.5,1,6,20.0,8
24,24,114.35,159.35,1,0.5,1,6,56.25,3
25,25,116.35,161.35,1,0.4,1,6,60.0,8
27,27,124.35,169.35,1,0.5,1,6,88.75,1
29,29,129.35,174.35,1,0.6,1,6,143.75,0
36,36,148.35,193.35,1,0.5,1,6,105.0,7
41,41,163.35,208.35,1,0.3,1,6,42.5,0
45,45,176.35,221.35,1,0.6,1,6,57.5,3
46,46,177.35,222.35,1,0.4,1,6,42.5,7
54,54,187.35,232.35,1,0.3,1,6,62.5,8
61,61,202.35,247.35,1,0.6,1,6,50.0,1
72,72,252.35,297.35,1,0.6,1,6,45.0,7
73,73,256.35,301.35,1,0.4,1,6,26.25,1
77,77,298.35,343.35,1,0.3,1,6,66.25,1
81,81,24.905,77.35,-1,-0.4,1,6,10.0,0
82,82,37.639,163.35,-1,-0.5,1,6,95.0,1
84,84,47.366,144.1,-1,-0.4,1,6,58.75,1
85,85,83.7635,144.1,-1,-0.5,1,6,48.75,0
86,86,56.8565,176.35,-1,-0.5,1,6,80.0,3
88,88,85.534,155.85,-1,-0.5,1,6,57.5,3
91,91,63.6585,117.85,-1,-0.5,1,6,12.5,1
92,92,75.9075,178.1,-1,-0.4,1,6,68.75,7
93,93,75.3565,121.35,-1,-0.5,1,6,10.0,8
94,94,71.535,167.1,-1,-0.5,1,6,53.75,0
100,100,127.8835,225.85,-1,-0.4,1,6,72.5,8
102,102,120.6105,179.35,-1,-0.5,1,6,20.0,8
104,104,125.7665,216.6,-1,-0.5,1,6,56.25,3
105,105,139.7585,222.35,-1,-0.4,1,6,60.0,8
107,107,149.7725,259.1,-1,-0.5,1,6,88.75,1
109,109,162.245,319.1,-1,-0.6,1,6,143.75,0
116,116,173.671,299.35,-1,-0.5,1,6,105.0,7
121,121,186.2935,251.85,-1,-0.3,1,6,42.5,0
125,125,193.6425,279.85,-1,-0.6,1,6,57.5,3
126,126,205.2325,265.85,-1,-0.4,1,6,42.5,7
134,134,209.7035,295.85,-1,-0.3,1,6,62.5,8
141,141,225.049,298.35,-1,-0.6,1,6,50.0,1
152,152,262.6235,343.35,-1,-0.6,1,6,45.0,7
153,153,264.6965,328.6,-1,-0.4,1,6,26.25,1
157,157,340.43,410.6,-1,-0.3,1,6,66.25,1
161,161,0.0,441.35,0,0.0,0,-1,441.35,-1
