index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,441.35,0,0.0,0,-1,441.35,-1
1,1,21.35,81.35,1,0.4,1,6,10.0,0
2,2,22.35,82.35,1,0.5,1,6,95.0,1
4,4,39.35,99.35,1,0.4,1,6,58.75,1
5,5,49.35,109.35,1,0.5,1,6,48.75,0
11,11,59.35,119.35,1,0.5,1,6,12.5,1
14,14,67.35,127.35,1,0.5,1,6,53.75,0
15,15,68.35,128.35,1,0.5,1,6,18.75,9
27,27,124.35,184.35,1,0.5,1,6,88.75,1
28,28,127.35,187.35,1,0.3,1,6,38.75,9
29,29,129.35,189.35,1,0.6,1,6,143.75,0
41,41,163.35,223.35,1,0.3,1,6,42.5,0
58,58,198.35,258.35,1,0.6,1,6,93.75,9
61,61,202.35,262.35,1,0.6,1,6,50.0,1
64,64,213.35,273.35,1,0.6,1,6,21.25,9
73,73,256.35,316.35,1,0.4,1,6,26.25,1
77,77,298.35,358.35,1,0.3,1,6,66.25,1
80,80,308.35,368.35,1,0.3,1,6,57.5,9
81,81,24.905,92.35,-1,-0.4,1,6,10.0,0
82,82,37.639,178.35,-1,-0.5,1,6,95.0,1
84,84,47.366,159.1,-1,-0.4,1,6,58.75,1
85,85,83.7635,159.1,-1,-0.5,1,6,48.75,0
91,91,63.6585,132.85,-1,-0.5,1,6,12.5,1
94,94,71.535,182.1,-1,-0.5,1,6,53.75,0
95,95,76.9185,148.1,-1,-0.5,1,6,18.75,9
107,107,149.7725,274.1,-1,-0.5,1,6,88.75,1
108,108,147.781,227.1,-1,-0.3,1,6,38.75,9
109,109,162.245,334.1,-1,-0.6,1,6,143.75,0
121,121,186.2935,266.85,-1,-0.3,1,6,42.5,0
138,138,224.8335,353.1,-1,-0.6,1,6,93.75,9
141,141,225.049,313.35,-1,-0.6,1,6,50.0,1
144,144,222.559,295.6,-1,-0.6,1,6,21.25,9
153,153,264.6965,343.6,-1,-0.4,1,6,26.25,1
157,157,340.43,425.6,-1,-0.3,1,6,66.25,1
160,160,321.796,426.85,-1,-0.3,1,6,57.5,9
161,161,0.0,441.35,0,0.0,0,-1,441.35,-1
