index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,397.92,0,0.0,0,-1,397.92,-1
2,2,28.771,162.7195,1,0.3,1,6,118.75,1
5,5,54.271,148.9555,1,0.3,1,6,71.25,1
7,7,57.771,146.861,1,0.3,1,6,88.75,5
9,9,73.021,142.919,1,0.4,1,6,52.5,7
12,12,63.271,212.1455,1,0.3,1,6,126.25,9
17,17,88.021,170.1045,1,0.5,1,6,47.5,14
18,18,76.521,231.0145,1,0.5,1,6,115.0,7
19,19,93.771,156.87,1,0.4,1,6,38.75,15
25,25,101.521,216.8785,1,0.3,1,6,90.0,5
27,27,122.771,193.5185,1,0.3,1,6,33.75,9
29,29,129.771,184.3575,1,0.4,1,6,28.75,5
38,38,155.771,244.5225,1,0.3,1,6,58.75,15
39,39,172.271,224.5945,1,0.4,1,6,21.25,1
40,40,178.021,227.4845,1,0.5,1,6,17.5,14
43,43,194.271,292.336,1,0.5,1,6,56.25,14
44,44,205.271,261.1545,1,0.4,1,6,16.25,9
47,47,217.021,300.251,1,0.4,1,6,67.5,7
54,54,226.271,303.965,1,0.4,1,6,51.25,15
55,55,222.271,331.4775,1,0.6,1,6,86.25,1
58,58,239.521,317.2945,1,0.5,1,6,35.0,9
63,63,243.771,332.226,1,0.4,1,6,83.75,5
65,65,252.771,342.2475,1,0.6,1,6,53.75,14
70,70,275.771,336.312,1,0.6,1,6,23.75,5
75,75,288.021,346.211,1,0.6,1,6,17.5,7
79,79,307.271,353.3585,1,0.6,1,6,16.25,15
82,82,148.521,193.521,-1,-0.3,1,6,118.75,1
85,85,126.521,171.521,-1,-0.3,1,6,71.25,1
87,87,147.521,192.521,-1,-0.3,1,6,88.75,5
89,89,126.521,171.521,-1,-0.4,1,6,52.5,7
92,92,190.521,235.521,-1,-0.3,1,6,126.25,9
97,97,136.521,181.521,-1,-0.5,1,6,47.5,14
98,98,192.521,237.521,-1,-0.5,1,6,115.0,7
99,99,133.521,178.521,-1,-0.4,1,6,38.75,15
105,105,192.521,237.521,-1,-0.3,1,6,90.0,5
107,107,157.521,202.521,-1,-0.3,1,6,33.75,9
109,109,159.521,204.521,-1,-0.4,1,6,28.75,5
118,118,215.521,260.521,-1,-0.3,1,6,58.75,15
119,119,194.521,239.521,-1,-0.4,1,6,21.25,1
120,120,196.521,241.521,-1,-0.5,1,6,17.5,14
123,123,251.521,296.521,-1,-0.5,1,6,56.25,14
124,124,222.521,267.521,-1,-0.4,1,6,16.25,9
127,127,285.521,330.521,-1,-0.4,1,6,67.5,7
134,134,278.521,323.521,-1,-0.4,1,6,51.25,15
135,135,309.521,354.521,-1,-0.6,1,6,86.25,1
138,138,275.521,320.521,-1,-0.5,1,6,35.0,9
143,143,328.521,373.521,-1,-0.4,1,6,83.75,5
145,145,307.521,352.521,-1,-0.6,1,6,53.75,14
150,150,300.521,345.521,-1,-0.6,1,6,23.75,5
155,155,306.521,351.521,-1,-0.6,1,6,17.5,7
159,159,324.521,369.521,-1,-0.6,1,6,16.25,15
161,161,0.0,397.92,0,0.0,0,-1,397.92,-1
