index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,397.92,0,0.0,0,-1,397.92,-1
11,11,61.021,212.606,1,0.3,1,6,132.5,8
14,14,74.771,181.1125,1,0.4,1,6,83.75,11
17,17,88.021,170.1045,1,0.5,1,6,47.5,14
19,19,93.771,156.87,1,0.4,1,6,38.75,15
21,21,88.021,212.1075,1,0.5,1,6,112.5,11
22,22,106.521,149.3035,1,0.5,1,6,30.0,8
24,24,106.3766,219.991,1,0.5,1,6,82.1444,11
28,28,125.521,179.346,1,0.4,1,6,10.0,11
36,36,147.271,210.906,1,0.3,1,6,46.25,11
38,38,155.771,244.5225,1,0.3,1,6,58.75,15
40,40,178.021,227.4845,1,0.5,1,6,17.5,14
43,43,194.271,292.336,1,0.5,1,6,56.25,14
49,49,228.021,272.297,1,0.3,1,6,17.5,8
53,53,231.021,286.938,1,0.6,1,6,17.5,11
54,54,226.271,303.965,1,0.4,1,6,51.25,15
65,65,252.771,342.2475,1,0.6,1,6,53.75,14
66,66,259.271,319.5585,1,0.5,1,6,26.25,8
71,71,274.021,345.095,1,0.3,1,6,32.5,11
78,78,290.271,359.626,1,0.6,1,6,56.25,8
79,79,307.271,353.3585,1,0.6,1,6,16.25,15
91,91,194.521,239.521,-1,-0.3,1,6,132.5,8
94,94,159.521,204.521,-1,-0.4,1,6,83.75,11
97,97,136.521,181.521,-1,-0.5,1,6,47.5,14
99,99,133.521,178.521,-1,-0.4,1,6,38.75,15
101,101,201.521,246.521,-1,-0.5,1,6,112.5,11
102,102,137.521,182.521,-1,-0.5,1,6,30.0,8
104,104,189.521,234.521,-1,-0.5,1,6,82.1444,11
108,108,136.521,181.521,-1,-0.4,1,6,10.0,11
116,116,194.521,239.521,-1,-0.3,1,6,46.25,11
118,118,215.521,260.521,-1,-0.3,1,6,58.75,15
120,120,196.521,241.521,-1,-0.5,1,6,17.5,14
123,123,251.521,296.521,-1,-0.5,1,6,56.25,14
129,129,246.521,291.521,-1,-0.3,1,6,17.5,8
133,133,249.521,294.521,-1,-0.6,1,6,17.5,11
134,134,278.521,323.521,-1,-0.4,1,6,51.25,15
145,145,307.521,352.521,-1,-0.6,1,6,53.75,14
146,146,286.521,331.521,-1,-0.5,1,6,26.25,8
151,151,307.521,352.521,-1,-0.3,1,6,32.5,11
158,158,347.521,392.521,-1,-0.6,1,6,56.25,8
159,159,324.521,369.521,-1,-0.6,1,6,16.25,15
161,161,0.0,397.92,0,0.0,0,-1,397.92,-1
