index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,397.92,0,0.0,0,-1,397.92,-1
1,1,41.021,121.376,1,0.5,1,6,52.5,0
2,2,28.771,162.7195,1,0.3,1,6,118.75,1
4,4,56.521,126.9875,1,0.4,1,6,45.0,3
5,5,54.271,148.9555,1,0.3,1,6,71.25,1
6,6,61.771,133.701,1,0.5,1,6,43.75,4
7,7,57.771,146.861,1,0.3,1,6,88.75,5
8,8,72.271,137.1675,1,0.3,1,6,41.25,6
9,9,73.021,142.919,1,0.4,1,6,52.5,7
11,11,61.021,212.606,1,0.3,1,6,132.5,8
12,12,63.271,212.1455,1,0.3,1,6,126.25,9
14,14,74.771,181.1125,1,0.4,1,6,83.75,11
15,15,83.521,149.09,1,0.3,1,6,40.0,12
18,18,76.521,231.0145,1,0.5,1,6,115.0,7
21,21,88.021,212.1075,1,0.5,1,6,112.5,11
22,22,106.521,149.3035,1,0.5,1,6,30.0,8
23,23,114.021,164.1745,1,0.4,1,6,12.5,0
24,24,106.3766,219.991,1,0.5,1,6,82.1444,11
25,25,101.521,216.8785,1,0.3,1,6,90.0,5
27,27,122.771,193.5185,1,0.3,1,6,33.75,9
28,28,125.521,179.346,1,0.4,1,6,10.0,11
29,29,129.771,184.3575,1,0.4,1,6,28.75,5
30,30,118.771,245.5185,1,0.5,1,6,88.75,17
33,33,134.771,226.5635,1,0.4,1,6,53.75,3
34,34,134.271,248.9635,1,0.4,1,6,81.25,4
35,35,138.271,233.8695,1,0.2,1,6,66.25,12
36,36,147.271,210.906,1,0.3,1,6,46.25,11
37,37,161.521,218.9525,1,0.5,1,6,20.0,6
39,39,172.271,224.5945,1,0.4,1,6,21.25,1
41,41,180.521,228.1115,1,0.5,1,6,10.0,4
44,44,205.271,261.1545,1,0.4,1,6,16.25,9
45,45,195.021,273.965,1,0.3,1,6,72.5,0
47,47,217.021,300.251,1,0.4,1,6,67.5,7
48,48,220.771,281.826,1,0.4,1,6,53.75,4
49,49,228.021,272.297,1,0.3,1,6,17.5,8
50,50,228.521,282.615,1,0.6,1,6,20.0,6
51,51,225.521,283.822,1,0.6,1,6,35.0,12
53,53,231.021,286.938,1,0.6,1,6,17.5,11
55,55,222.271,331.4775,1,0.6,1,6,86.25,1
56,56,233.021,293.781,1,0.2,1,6,37.5,17
58,58,239.521,317.2945,1,0.5,1,6,35.0,9
59,59,235.021,334.9535,1,0.5,1,6,67.5,6
62,62,255.521,300.637,1,0.5,1,6,10.0,3
63,63,243.771,332.226,1,0.4,1,6,83.75,5
66,66,259.271,319.5585,1,0.5,1,6,26.25,8
67,67,262.271,319.547,1,0.5,1,6,16.25,12
68,68,260.521,326.8385,1,0.5,1,6,45.0,21
70,70,275.771,336.312,1,0.6,1,6,23.75,5
71,71,274.021,345.095,1,0.3,1,6,32.5,11
72,72,269.021,368.966,1,0.4,1,6,57.5,17
74,74,284.271,325.0375,1,0.6,1,6,21.25,3
75,75,288.021,346.211,1,0.6,1,6,17.5,7
76,76,283.771,361.2285,1,0.6,1,6,48.75,12
77,77,292.271,349.491,1,0.5,1,6,21.25,0
78,78,290.271,359.626,1,0.6,1,6,56.25,8
80,80,311.271,363.476,1,0.5,1,6,11.25,4
81,81,94.521,139.521,-1,-0.5,1,6,52.5,0
82,82,148.521,193.521,-1,-0.3,1,6,118.75,1
84,84,102.521,147.521,-1,-0.4,1,6,45.0,3
85,85,126.521,171.521,-1,-0.3,1,6,71.25,1
86,86,106.521,151.521,-1,-0.5,1,6,43.75,4
87,87,147.521,192.521,-1,-0.3,1,6,88.75,5
88,88,114.521,159.521,-1,-0.3,1,6,41.25,6
89,89,126.521,171.521,-1,-0.4,1,6,52.5,7
91,91,194.521,239.521,-1,-0.3,1,6,132.5,8
92,92,190.521,235.521,-1,-0.3,1,6,126.25,9
